,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
10777,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2016.0,$179.2K,$182.7K,$183K,$185.4K,$188.6K,$192.5K,$195.5K,$200.2K,$205K,$204.4K,$204.4K,$205.7K,Hampden South
10778,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2016.0,$179.2K,$182.7K,$183K,$185.4K,$188.6K,$192.5K,$195.5K,$200.2K,$205K,$204.4K,$204.4K,$205.7K,Hampden South
10779,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2016.0,$179.2K,$182.7K,$183K,$185.4K,$188.6K,$192.5K,$195.5K,$200.2K,$205K,$204.4K,$204.4K,$205.7K,Hampden South
10780,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2015.0,$169.2K,$166.6K,$170.2K,$164.9K,$159.4K,$161.8K,$164.5K,$167.2K,$171.5K,$173.9K,$176.3K,$172.2K,Hampden South
10781,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2015.0,$169.2K,$166.6K,$170.2K,$164.9K,$159.4K,$161.8K,$164.5K,$167.2K,$171.5K,$173.9K,$176.3K,$172.2K,Hampden South
10782,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2015.0,$169.2K,$166.6K,$170.2K,$164.9K,$159.4K,$161.8K,$164.5K,$167.2K,$171.5K,$173.9K,$176.3K,$172.2K,Hampden South
10783,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2015.0,$169.2K,$166.6K,$170.2K,$164.9K,$159.4K,$161.8K,$164.5K,$167.2K,$171.5K,$173.9K,$176.3K,$172.2K,Hampden South
10784,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2015.0,$169.2K,$166.6K,$170.2K,$164.9K,$159.4K,$161.8K,$164.5K,$167.2K,$171.5K,$173.9K,$176.3K,$172.2K,Hampden South
10785,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2015.0,$169.2K,$166.6K,$170.2K,$164.9K,$159.4K,$161.8K,$164.5K,$167.2K,$171.5K,$173.9K,$176.3K,$172.2K,Hampden South
10786,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2014.0,$139.9K,$138.5K,$141K,$142.1K,$145.9K,$144.1K,$145.5K,$147.4K,$149.4K,$154.1K,$153.2K,$151.5K,Hampden South
10787,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2014.0,$139.9K,$138.5K,$141K,$142.1K,$145.9K,$144.1K,$145.5K,$147.4K,$149.4K,$154.1K,$153.2K,$151.5K,Hampden South
10788,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2014.0,$139.9K,$138.5K,$141K,$142.1K,$145.9K,$144.1K,$145.5K,$147.4K,$149.4K,$154.1K,$153.2K,$151.5K,Hampden South
10789,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2014.0,$139.9K,$138.5K,$141K,$142.1K,$145.9K,$144.1K,$145.5K,$147.4K,$149.4K,$154.1K,$153.2K,$151.5K,Hampden South
10790,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2014.0,$139.9K,$138.5K,$141K,$142.1K,$145.9K,$144.1K,$145.5K,$147.4K,$149.4K,$154.1K,$153.2K,$151.5K,Hampden South
10791,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2014.0,$139.9K,$138.5K,$141K,$142.1K,$145.9K,$144.1K,$145.5K,$147.4K,$149.4K,$154.1K,$153.2K,$151.5K,Hampden South
10792,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2013.0,$130.4K,$130.1K,$134.6K,$134.9K,$135.4K,$135.8K,$138.4K,$138.8K,$138.2K,$144.6K,$146.2K,$144.5K,Hampden South
10793,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2013.0,$130.4K,$130.1K,$134.6K,$134.9K,$135.4K,$135.8K,$138.4K,$138.8K,$138.2K,$144.6K,$146.2K,$144.5K,Hampden South
10794,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2013.0,$130.4K,$130.1K,$134.6K,$134.9K,$135.4K,$135.8K,$138.4K,$138.8K,$138.2K,$144.6K,$146.2K,$144.5K,Hampden South
10795,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2013.0,$130.4K,$130.1K,$134.6K,$134.9K,$135.4K,$135.8K,$138.4K,$138.8K,$138.2K,$144.6K,$146.2K,$144.5K,Hampden South
10796,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2013.0,$130.4K,$130.1K,$134.6K,$134.9K,$135.4K,$135.8K,$138.4K,$138.8K,$138.2K,$144.6K,$146.2K,$144.5K,Hampden South
10797,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2013.0,$130.4K,$130.1K,$134.6K,$134.9K,$135.4K,$135.8K,$138.4K,$138.8K,$138.2K,$144.6K,$146.2K,$144.5K,Hampden South
10798,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2012.0,,,,,,,,,,,$129.2K,$132K,Hampden South
10799,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2012.0,,,,,,,,,,,$129.2K,$132K,Hampden South
10800,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2012.0,,,,,,,,,,,$129.2K,$132K,Hampden South
10801,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2012.0,,,,,,,,,,,$129.2K,$132K,Hampden South
10802,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2012.0,,,,,,,,,,,$129.2K,$132K,Hampden South
10803,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2012.0,,,,,,,,,,,$129.2K,$132K,Hampden South
10804,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2011.0,,,,,,,,,,,,,Hampden South
10805,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2011.0,,,,,,,,,,,,,Hampden South
10806,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2011.0,,,,,,,,,,,,,Hampden South
10807,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2011.0,,,,,,,,,,,,,Hampden South
10808,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2011.0,,,,,,,,,,,,,Hampden South
10809,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2011.0,,,,,,,,,,,,,Hampden South
10810,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2010.0,,,,,,,,,,,,,Hampden South
10811,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2010.0,,,,,,,,,,,,,Hampden South
10812,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2010.0,,,,,,,,,,,,,Hampden South
10813,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2010.0,,,,,,,,,,,,,Hampden South
10814,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2010.0,,,,,,,,,,,,,Hampden South
10815,13424315,https://www.zillow.com/homedetails/7480-E-Princeton-Ave-Denver-CO-80237/13424315_zpid/,"$345,000","7480 E Princeton Ave, Denver, CO 80237",7480 E Princeton Ave,Denver,CO,80237,345300.0,Listing provided by IRES,Suephina Moreno,,,,,,2010.0,,,,,,,,,,,,,Hampden South
10816,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2022.0,$581.4K,$595.3K,$631.5K,$655K,$666.1K,$649.6K,$623K,$601.5K,$650K,$650K,$623.3K,,City Park West
10817,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2021.0,$500.4K,$507.5K,$512.4K,$541.1K,$546.5K,$569.1K,$573.6K,$564.9K,$561.6K,$564K,$567.5K,$574.1K,City Park West
10818,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2020.0,$471.5K,$471.2K,$471.2K,$475K,$480K,$482.2K,$479.4K,$481.6K,$492.8K,$494.3K,$493.8K,$498.3K,City Park West
10819,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2019.0,$476.6K,$469.1K,$472.9K,$474.1K,$473K,$474.6K,$474.9K,$478.5K,$465.2K,$465.2K,$462.8K,$462K,City Park West
10820,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2018.0,$485.4K,$488.9K,$495.9K,$502.7K,$491.3K,$481.3K,$471.8K,$474.8K,$477.8K,$470.1K,$467.8K,$473.2K,City Park West
10821,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2017.0,$449.9K,$458.1K,$467.1K,$467.6K,$471.9K,$473.7K,$473.8K,$471.9K,$474.9K,$475.8K,$480.2K,$484.6K,City Park West
10822,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2016.0,$415.4K,$419.3K,$416.6K,$420.8K,$421.9K,$428.4K,$430.4K,$432.6K,$435.8K,$438.3K,$440.9K,$442.8K,City Park West
10823,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2015.0,$316.5K,$322.3K,$363.9K,$378.3K,$381.2K,$383.6K,$387.5K,$391.2K,$394.8K,$400.7K,$404.8K,$408.4K,City Park West
10824,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2014.0,$285.7K,$287.7K,$285.6K,$295.7K,$299K,$296.5K,$302.1K,$300.9K,$303.6K,$307.3K,$308K,$315.7K,City Park West
10825,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2013.0,$238.6K,$239K,$242.1K,$244.5K,$269.9K,$277.5K,$280.3K,$280.1K,$279.4K,$280.6K,$281.2K,$282.4K,City Park West
10826,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2012.0,,,,,,,,,,,$243.6K,$240.8K,City Park West
10827,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2011.0,,,,,,,,,,,,,City Park West
10828,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262.0,,,,,,,,2010.0,,,,,,,,,,,,,City Park West
10829,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2022.0,$283.9K,$289.1K,$300.5K,$306.6K,$308K,$304.7K,$300.4K,$293.4K,$293.4K,$295.4K,$296.2K,,Gateway - Green Valley Ranch
10830,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2021.0,$241K,$242.5K,$242.6K,$254.9K,$266.1K,$268.5K,$269.5K,$269.1K,$270.9K,$275.8K,$277.5K,$279.9K,Gateway - Green Valley Ranch
10831,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2020.0,$218K,$218.5K,$221K,$224.7K,$226.1K,$227.3K,$230.2K,$229.7K,$230.1K,$230.4K,$232.1K,$233.8K,Gateway - Green Valley Ranch
10832,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2019.0,$219.2K,$214.1K,$213.7K,$225.6K,$217.2K,$215.9K,$215.3K,$214.3K,$216.3K,$216.5K,$216.9K,$217.4K,Gateway - Green Valley Ranch
10833,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2018.0,$220.5K,$223.9K,$223.8K,$226.5K,$223.8K,$222.9K,$223K,$225.4K,$226.9K,$228K,$227.6K,$223.7K,Gateway - Green Valley Ranch
10834,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2017.0,$162.5K,$164.4K,$167.5K,$172.2K,$176.7K,$178.2K,$179K,$178K,$191.2K,$210.8K,$216.7K,$219.1K,Gateway - Green Valley Ranch
10835,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2016.0,$147K,$149K,$148.9K,$150.5K,$149.8K,$151.5K,$150.9K,$155.9K,$159.1K,$159.3K,$161.2K,$162.5K,Gateway - Green Valley Ranch
10836,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2015.0,$123K,$130.5K,$132.2K,$136.8K,$132.2K,$135.3K,$137.1K,$139.5K,$140.8K,$143.2K,$143.7K,$144.9K,Gateway - Green Valley Ranch
10837,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2014.0,$90.4K,$105.4K,$110K,$111.2K,$115.3K,$116.1K,$117.6K,$117.2K,$117K,$118.3K,$122.6K,$123.2K,Gateway - Green Valley Ranch
10838,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2013.0,$90.9K,$92.4K,$104.5K,$88.5K,$74.6K,$74.7K,$77.5K,$96.7K,$108.6K,$108.3K,$102.9K,$97.4K,Gateway - Green Valley Ranch
10839,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2012.0,,,,,,,,,,,$99.1K,$91.8K,Gateway - Green Valley Ranch
10840,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2011.0,,,,,,,,,,,,,Gateway - Green Valley Ranch
10841,61470066,https://www.zillow.com/homedetails/15475-E-Andrews-Dr-418-Denver-CO-80239/61470066_zpid/,"$299,000","15475 Andrews Drive  Unit 418, Denver, CO 80239",15475 Andrews Drive  Unit 418,Denver,CO,80239,294900.0,,,,,,,,2010.0,,,,,,,,,,,,,Gateway - Green Valley Ranch
10842,13388113,https://www.zillow.com/homedetails/2855-E-Dartmouth-Ave-Denver-CO-80210/13388113_zpid/,"$1,525,000","2855 E Dartmouth Avenue, Denver, CO 80210",2855 E Dartmouth Avenue,Denver,CO,80210,1525004.0,,,,,,,,2022.0,$817.2K,$1M,$1M,$1.3M,$1.4M,$1.3M,$1.3M,$1.3M,$1.7M,$1.6M,$1.5M,,Wellshire
10843,13388113,https://www.zillow.com/homedetails/2855-E-Dartmouth-Ave-Denver-CO-80210/13388113_zpid/,"$1,525,000","2855 E Dartmouth Avenue, Denver, CO 80210",2855 E Dartmouth Avenue,Denver,CO,80210,1525004.0,,,,,,,,2021.0,$715.3K,$734.9K,$738.5K,$774.3K,$791.7K,$828.1K,$842.1K,$815.1K,$802.2K,$803.8K,$804.7K,$801.9K,Wellshire
10844,13388113,https://www.zillow.com/homedetails/2855-E-Dartmouth-Ave-Denver-CO-80210/13388113_zpid/,"$1,525,000","2855 E Dartmouth Avenue, Denver, CO 80210",2855 E Dartmouth Avenue,Denver,CO,80210,1525004.0,,,,,,,,2020.0,$647.9K,$654K,$655.5K,$658.7K,$659.2K,$667.6K,$679.7K,$684.3K,$682K,$685.7K,$693.5K,$701.8K,Wellshire
10845,13388113,https://www.zillow.com/homedetails/2855-E-Dartmouth-Ave-Denver-CO-80210/13388113_zpid/,"$1,525,000","2855 E Dartmouth Avenue, Denver, CO 80210",2855 E Dartmouth Avenue,Denver,CO,80210,1525004.0,,,,,,,,2019.0,$642.8K,$641.7K,$627.7K,$636.7K,$640.1K,$636.1K,$642.1K,$651.8K,$657.6K,$656.9K,$657.2K,$656.6K,Wellshire
10846,13388113,https://www.zillow.com/homedetails/2855-E-Dartmouth-Ave-Denver-CO-80210/13388113_zpid/,"$1,525,000","2855 E Dartmouth Avenue, Denver, CO 80210",2855 E Dartmouth Avenue,Denver,CO,80210,1525004.0,,,,,,,,2018.0,$622.1K,$626.1K,$643.1K,$636.1K,$643.8K,$641.2K,$643.6K,$634.5K,$627.9K,$629.8K,$630.3K,$642.6K,Wellshire
10847,13388113,https://www.zillow.com/homedetails/2855-E-Dartmouth-Ave-Denver-CO-80210/13388113_zpid/,"$1,525,000","2855 E Dartmouth Avenue, Denver, CO 80210",2855 E Dartmouth Avenue,Denver,CO,80210,1525004.0,,,,,,,,2017.0,$610.7K,$613.6K,$616.3K,$602.6K,$609.9K,$622.8K,$628.5K,$635.6K,$634.4K,$635.3K,$635.7K,$637.1K,Wellshire
